Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
3,Gaussian,5,True,8,35,True,False,True,False,False,751,166,87,88,47,0.49714285714285716,0.6492537313432836,0.5631067961165048,41.0
3,Gaussian,5,True,8,35,True,False,True,False,True,404,172,100,98,34,0.5050505050505051,0.746268656716418,0.6024096385542169,64.0
3,Gaussian,5,True,8,35,True,False,True,True,False,360,126,90,64,44,0.5844155844155844,0.6716417910447762,0.625,20.0
3,Gaussian,5,True,8,35,True,False,True,True,True,321,143,98,78,36,0.5568181818181818,0.7313432835820896,0.632258064516129,42.0
3,Gaussian,5,True,8,35,True,True,False,False,False,698,171,99,95,35,0.5103092783505154,0.7388059701492538,0.6036585365853658,60.0
3,Gaussian,5,True,8,35,True,True,False,False,True,324,149,99,84,35,0.5409836065573771,0.7388059701492538,0.6246056782334385,49.0
3,Gaussian,5,True,8,35,True,True,False,True,False,285,106,89,56,45,0.6137931034482759,0.664179104477612,0.6379928315412187,11.0
3,Gaussian,5,True,8,35,True,True,False,True,True,262,121,80,65,54,0.5517241379310345,0.5970149253731343,0.5734767025089605,11.0
3,Gaussian,5,True,8,35,True,True,True,False,False,455,169,99,94,35,0.5129533678756477,0.7388059701492538,0.6055045871559633,59.0
3,Gaussian,5,True,8,35,True,True,True,False,True,267,147,99,83,35,0.5439560439560439,0.7388059701492538,0.6265822784810126,48.0
3,Gaussian,5,True,8,35,True,True,True,True,False,222,105,89,55,45,0.6180555555555556,0.664179104477612,0.6402877697841727,10.0
3,Gaussian,5,True,8,35,True,True,True,True,True,208,120,80,64,54,0.5555555555555556,0.5970149253731343,0.5755395683453237,10.0
3,Gaussian,5,True,8,50,True,False,False,False,False,787,90,52,43,82,0.5473684210526316,0.3880597014925373,0.45414847161572053,39.0
3,Gaussian,5,True,8,50,True,False,False,False,True,398,133,81,65,53,0.5547945205479452,0.6044776119402985,0.5785714285714286,12.0
3,Gaussian,5,True,8,50,True,False,False,True,False,380,88,66,36,68,0.6470588235294118,0.4925373134328358,0.5593220338983051,32.0
3,Gaussian,5,True,8,50,True,False,False,True,True,342,126,79,62,55,0.5602836879432624,0.5895522388059702,0.5745454545454546,7.0
